date,temperature,humidity,rainfall,wind_speed,air_quality_index,uv_index,season,city_Ahmedabad,city_Bangalore,city_Bhopal,city_Chennai,city_Delhi,city_Ghaziabad,city_Hyderabad,city_Indore,city_Jaipur,city_Kanpur,city_Kolkata,city_Lucknow,city_Ludhiana,city_Mumbai,city_Nagpur,city_Patna,city_Pune,city_Surat,city_Vadodara
2019-03-23,27.3,72.2,5.0,14.3,300,2,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2019-03-24,41.9,54.9,2.9,9.6,200,11,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2019-03-25,17.4,82.3,10.6,9.8,150,5,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2019-03-26,25.1,50.3,0.7,7.2,150,2,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2019-03-27,17.5,79.6,7.8,8.4,150,8,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2019-03-28,31.9,66.6,15.0,8.1,50,5,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2019-03-29,27.0,56.0,5.0,8.2,200,5,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-03-30,26.2,67.2,4.5,16.1,150,11,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-03-31,33.9,92.4,5.5,10.2,50,11,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2019-04-01,29.3,98.4,10.9,6.5,150,11,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-04-02,15.0,62.4,5.2,9.8,200,11,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-04-03,36.4,65.7,2.5,9.5,50,8,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-04-04,19.0,45.8,3.8,5.4,100,2,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2019-04-05,41.3,52.4,7.6,10.7,200,5,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-04-06,44.3,70.7,0.0,13.2,100,5,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2019-04-07,16.3,30.0,1.4,7.4,300,2,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-04-08,22.4,62.0,4.9,13.9,150,8,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-04-09,22.0,87.1,0.7,16.0,300,11,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2019-04-10,30.9,64.2,2.6,12.1,300,5,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2019-04-11,24.5,87.9,0.1,10.3,150,8,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-04-12,29.2,63.1,0.5,22.0,100,11,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2019-04-13,15.0,58.2,1.8,17.9,200,8,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-04-14,25.2,67.6,0.6,6.9,50,5,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-04-15,15.0,82.8,2.0,10.0,100,5,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2019-04-16,15.0,100.0,1.5,8.7,200,8,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2019-04-17,17.1,38.5,5.6,16.1,150,8,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2019-04-18,31.0,59.6,12.4,11.7,300,11,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-04-19,25.6,73.3,4.2,14.3,100,2,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2019-04-20,27.0,48.8,0.4,10.4,100,5,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2019-04-21,26.7,87.2,2.0,10.5,100,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-04-22,21.6,80.7,1.4,15.2,150,2,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-04-23,25.4,56.4,0.2,13.4,50,11,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-04-24,27.1,93.6,2.2,6.4,100,5,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-04-25,24.5,77.7,14.8,10.4,300,11,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2019-04-26,29.4,79.6,8.7,9.3,150,11,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2019-04-27,18.3,27.6,24.6,9.7,200,11,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-04-28,21.2,82.0,6.3,16.1,200,5,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2019-04-29,29.0,60.8,20.5,12.1,300,8,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2019-04-30,30.7,80.9,1.7,13.3,300,2,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-05-01,24.2,71.5,4.5,5.2,300,11,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-05-02,45.0,76.6,1.9,-3.1,200,5,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2019-05-03,36.6,45.6,15.7,7.6,100,11,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2019-05-04,33.2,54.4,2.2,15.4,150,8,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2019-05-05,31.7,63.9,0.5,12.9,300,2,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2019-05-06,15.0,91.0,20.6,13.2,100,11,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2019-05-07,30.0,74.8,6.0,16.5,300,8,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2019-05-08,17.6,88.8,0.0,11.7,200,5,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2019-05-09,16.1,36.6,5.1,10.3,150,11,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2019-05-10,15.0,100.0,3.6,7.1,100,2,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-05-11,32.3,20.0,3.0,-1.2,300,8,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-05-12,29.1,84.2,1.5,12.6,200,8,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2019-05-13,45.0,67.6,0.8,9.2,200,2,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2019-05-14,44.4,56.3,5.7,-0.6,150,11,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2019-05-15,18.6,70.4,11.2,7.5,200,5,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2019-05-16,34.1,57.3,1.6,5.2,50,11,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-05-17,24.0,73.6,1.8,14.7,50,2,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2019-05-18,34.9,59.2,16.8,16.9,100,11,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2019-05-19,15.0,45.5,9.6,4.1,50,8,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2019-05-20,33.0,55.1,1.2,18.2,150,2,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-05-21,24.5,58.3,12.1,10.5,50,11,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-05-22,27.5,70.9,4.0,-0.4,100,8,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2019-05-23,33.2,53.4,4.7,5.6,200,8,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2019-05-24,19.6,100.0,14.7,5.2,50,2,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2019-05-25,23.6,90.8,0.6,5.2,100,11,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2019-05-26,45.0,87.1,5.0,18.1,150,2,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-05-27,35.6,43.0,1.1,10.1,200,5,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-05-28,17.4,52.3,6.8,16.0,300,5,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-05-29,34.9,100.0,2.4,20.6,50,2,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2019-05-30,21.4,90.5,2.5,19.5,200,5,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2019-05-31,33.3,56.4,0.9,6.1,50,11,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-06-01,15.0,88.2,2.9,5.7,100,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2019-06-02,22.1,49.3,2.5,10.5,150,2,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-06-03,32.0,78.9,7.8,6.8,100,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2019-06-04,44.9,39.2,1.0,3.5,300,11,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2019-06-05,35.2,100.0,1.6,6.8,200,11,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2019-06-06,28.9,59.8,3.6,16.5,50,5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-06-07,16.2,49.2,3.4,8.2,300,8,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2019-06-08,34.1,93.7,10.4,19.4,200,5,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2019-06-09,27.2,66.5,3.1,12.0,100,8,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-06-10,29.5,49.6,17.5,12.9,150,11,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2019-06-11,23.3,58.6,0.6,2.0,150,11,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2019-06-12,33.7,51.3,10.8,12.1,150,8,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-06-13,21.6,63.0,0.5,19.4,100,8,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-06-14,21.6,84.0,0.1,12.2,150,11,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2019-06-15,21.8,46.7,17.3,13.2,150,5,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2019-06-16,29.5,85.4,4.0,5.9,200,5,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2019-06-17,21.6,80.2,9.6,7.5,50,8,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019-06-18,25.6,60.3,2.1,14.7,100,8,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2019-06-19,28.3,48.6,3.2,8.7,50,11,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2019-06-20,19.9,55.8,1.3,10.9,50,2,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2019-06-21,33.8,100.0,6.3,13.9,200,2,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2019-06-22,20.4,70.5,1.1,9.6,300,8,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2019-06-23,44.9,94.0,1.3,8.3,200,11,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
