date,city,temperature,humidity,rainfall,wind_speed,air_quality_index,uv_index,season
2019-06-22,Mumbai,20.4,70.5,1.1,9.6,300,8,Monsoon
2019-06-23,Indore,44.9,94.0,1.3,8.3,200,11,Monsoon
2019-06-24,Vadodara,25.6,77.3,9.4,5.4,300,5,Monsoon
2019-06-25,Ahmedabad,22.0,100.0,8.0,14.2,50,11,Monsoon
2019-06-26,Vadodara,24.1,83.1,4.1,9.7,150,2,Monsoon
2019-06-27,Nagpur,38.0,63.6,14.6,9.3,50,5,Monsoon
2019-06-28,Nagpur,30.2,46.7,1.2,6.5,300,8,Monsoon
2019-06-29,Kanpur,15.0,37.4,6.1,12.4,300,5,Monsoon
2019-06-30,Mumbai,19.2,57.5,5.2,3.8,300,11,Monsoon
2019-07-01,Patna,16.9,84.7,0.4,11.3,300,11,Monsoon
2019-07-02,Pune,15.5,49.5,13.3,10.3,150,5,Monsoon
2019-07-03,Mumbai,36.6,94.3,0.1,8.4,50,5,Monsoon
2019-07-04,Bangalore,18.8,74.0,16.0,9.6,300,5,Monsoon
2019-07-05,Lucknow,38.0,40.4,1.2,8.3,150,2,Monsoon
2019-07-06,Jaipur,32.9,73.4,4.0,9.5,200,11,Monsoon
2019-07-07,Ahmedabad,38.0,20.3,2.0,18.0,100,5,Monsoon
2019-07-08,Hyderabad,22.8,80.1,7.4,1.9,100,5,Monsoon
2019-07-09,Ludhiana,20.8,38.1,3.1,4.1,200,5,Monsoon
2019-07-10,Ahmedabad,33.7,73.5,10.9,13.3,200,2,Monsoon
2019-07-11,Ghaziabad,24.2,87.9,1.8,9.8,100,8,Monsoon
2019-07-12,Jaipur,17.4,73.1,1.2,7.2,150,11,Monsoon
2019-07-13,Patna,35.3,72.5,3.9,11.9,300,2,Monsoon
2019-07-14,Ahmedabad,26.6,60.5,3.9,13.6,100,5,Monsoon
2019-07-15,Ludhiana,24.3,57.5,1.4,6.7,100,11,Monsoon
2019-07-16,Kanpur,27.9,80.6,6.9,8.9,50,2,Monsoon
2019-07-17,Jaipur,34.0,45.8,2.4,9.3,300,11,Monsoon
2019-07-18,Nagpur,28.0,84.2,10.8,3.7,50,5,Monsoon
2019-07-19,Mumbai,24.9,44.2,4.8,10.7,150,5,Monsoon
2019-07-20,Bangalore,27.4,59.7,7.8,13.9,200,11,Monsoon
2019-07-21,Ghaziabad,29.9,63.3,1.3,16.3,300,8,Monsoon
2019-07-22,Chennai,18.9,25.0,1.7,8.2,50,11,Monsoon
2019-07-23,Bhopal,34.8,74.2,1.9,6.3,300,11,Monsoon
2019-07-24,Vadodara,41.4,55.6,8.9,-7.2,150,11,Monsoon
2019-07-25,Surat,44.3,47.8,4.9,16.4,200,8,Monsoon
2019-07-26,Surat,23.3,74.9,3.3,9.2,150,11,Monsoon
2019-07-27,Jaipur,16.0,55.2,4.0,11.9,300,8,Monsoon
2019-07-28,Agra,32.3,52.6,26.8,4.2,200,2,Monsoon
2019-07-29,Indore,28.5,75.4,1.4,6.7,150,5,Monsoon
2019-07-30,Ludhiana,21.2,85.6,0.0,20.3,300,11,Monsoon
2019-07-31,Lucknow,16.3,67.2,2.3,2.7,50,2,Monsoon
2019-08-01,Kolkata,28.8,96.1,5.7,8.7,50,2,Monsoon
2019-08-02,Kolkata,39.3,58.9,4.4,13.5,200,2,Monsoon
2019-08-03,Kolkata,22.6,80.3,10.3,18.3,200,8,Monsoon
2019-08-04,Vadodara,37.2,77.5,4.3,19.0,50,11,Monsoon
2019-08-05,Ahmedabad,26.5,61.1,0.8,4.5,100,2,Monsoon
2019-08-06,Pune,15.0,85.0,7.6,15.5,50,11,Monsoon
2019-08-07,Hyderabad,28.5,63.4,8.3,14.6,100,11,Monsoon
2019-08-08,Patna,37.1,43.2,14.3,13.9,100,5,Monsoon
2019-08-09,Mumbai,15.0,54.8,7.9,-0.6,100,2,Monsoon
2019-08-10,Vadodara,31.1,57.9,6.3,6.9,50,5,Monsoon
2019-08-11,Vadodara,30.1,86.1,12.7,18.6,150,2,Monsoon
2019-08-12,Delhi,32.8,66.0,0.7,12.7,50,11,Monsoon
2019-08-13,Ludhiana,45.0,51.6,1.2,14.9,100,2,Monsoon
2019-08-14,Pune,39.7,88.8,2.3,10.8,150,5,Monsoon
2019-08-15,Delhi,36.7,41.5,4.7,15.6,150,11,Monsoon
2019-08-16,Jaipur,35.6,54.7,2.0,3.7,100,5,Monsoon
2019-08-17,Lucknow,15.0,70.5,7.9,24.5,50,11,Monsoon
2019-08-18,Mumbai,28.4,67.1,4.0,10.0,200,5,Monsoon
2019-08-19,Surat,15.0,71.6,15.2,12.8,50,2,Monsoon
2019-08-20,Jaipur,36.0,53.9,3.5,12.8,50,5,Monsoon
2019-08-21,Mumbai,21.4,73.6,2.9,24.7,100,5,Monsoon
2019-08-22,Nagpur,29.9,57.5,0.5,13.9,150,11,Monsoon
2019-08-23,Indore,27.1,100.0,3.0,13.2,300,2,Monsoon
2019-08-24,Bhopal,32.8,67.4,0.3,8.7,50,5,Monsoon
2019-08-25,Patna,38.0,64.8,0.0,16.1,50,5,Monsoon
2019-08-26,Ahmedabad,27.1,88.5,1.4,8.4,100,5,Monsoon
2019-08-27,Bangalore,27.0,64.9,3.8,9.5,50,8,Monsoon
2019-08-28,Nagpur,39.7,85.4,1.7,3.2,150,2,Monsoon
2019-08-29,Agra,42.0,100.0,0.8,15.6,300,11,Monsoon
2019-08-30,Bangalore,22.4,64.6,2.6,12.1,150,8,Monsoon
2019-08-31,Chennai,18.2,83.1,1.2,18.6,150,8,Monsoon
2019-09-01,Surat,15.4,20.0,2.5,12.1,150,11,Autumn
2019-09-02,Ghaziabad,30.5,78.3,0.3,9.3,300,5,Autumn
2019-09-03,Bangalore,27.8,58.0,13.1,5.6,150,2,Autumn
2019-09-04,Jaipur,38.4,65.1,25.1,12.9,50,5,Autumn
2019-09-05,Ahmedabad,35.0,61.1,9.2,9.8,300,2,Autumn
2019-09-06,Indore,32.5,93.5,3.9,6.2,100,5,Autumn
2019-09-07,Ahmedabad,26.8,63.0,1.7,14.1,300,5,Autumn
2019-09-08,Chennai,22.2,73.0,11.8,16.0,100,11,Autumn
2019-09-09,Chennai,19.2,81.2,1.3,17.7,200,11,Autumn
2019-09-10,Lucknow,40.3,32.6,13.4,11.0,300,11,Autumn
2019-09-11,Mumbai,16.6,60.6,0.8,19.0,150,5,Autumn
2019-09-12,Nagpur,42.6,68.7,21.6,11.7,200,2,Autumn
2019-09-13,Agra,26.2,76.3,1.9,19.2,200,11,Autumn
2019-09-14,Delhi,15.0,59.2,2.3,10.3,100,2,Autumn
2019-09-15,Bhopal,23.1,98.6,10.4,10.7,200,8,Autumn
2019-09-16,Hyderabad,23.6,97.5,0.8,10.2,200,2,Autumn
2019-09-17,Ghaziabad,15.0,58.5,22.0,10.1,300,2,Autumn
2019-09-18,Lucknow,30.0,56.6,9.6,11.3,300,8,Autumn
2019-09-19,Bhopal,15.0,72.8,6.6,5.1,50,2,Autumn
2019-09-20,Bangalore,42.4,87.3,6.5,13.5,50,2,Autumn
2019-09-21,Chennai,27.3,35.6,0.9,17.4,300,5,Autumn
2019-09-22,Jaipur,28.1,67.2,0.7,16.3,150,11,Autumn
2019-09-23,Kolkata,15.0,76.8,5.5,8.4,50,8,Autumn
2019-09-24,Bhopal,21.9,86.4,4.7,2.7,50,8,Autumn
2019-09-25,Hyderabad,36.5,76.8,1.8,14.7,150,2,Autumn
2019-09-26,Delhi,39.6,76.5,1.9,8.5,50,5,Autumn
2019-09-27,Surat,33.4,73.8,7.5,12.5,100,8,Autumn
2019-09-28,Kanpur,32.6,56.0,20.2,23.9,50,5,Autumn
2019-09-29,Ludhiana,29.7,72.6,0.7,9.7,200,5,Autumn
2019-09-30,Bangalore,40.9,86.9,5.1,9.0,50,11,Autumn
2019-10-01,Chennai,36.4,70.8,0.6,8.4,100,11,Autumn
2019-10-02,Delhi,38.5,56.4,0.2,11.1,300,8,Autumn
2019-10-03,Jaipur,23.6,67.5,1.6,7.5,150,5,Autumn
2019-10-04,Kanpur,15.0,34.0,9.3,6.7,100,11,Autumn
2019-10-05,Delhi,18.1,57.8,8.1,15.0,50,11,Autumn
2019-10-06,Lucknow,17.5,74.2,1.8,5.8,200,11,Autumn
2019-10-07,Indore,28.9,100.0,10.9,2.4,100,2,Autumn
2019-10-08,Hyderabad,35.8,68.0,1.3,9.2,200,5,Autumn
2019-10-09,Ahmedabad,28.5,74.7,10.7,8.1,50,2,Autumn
2019-10-10,Kanpur,29.7,46.1,1.5,2.4,50,11,Autumn
2019-10-11,Bangalore,28.9,29.7,2.6,8.0,200,8,Autumn
2019-10-12,Surat,21.8,55.4,2.2,6.4,100,11,Autumn
2019-10-13,Mumbai,22.1,47.9,8.2,9.2,300,11,Autumn
2019-10-14,Bhopal,26.4,78.9,2.1,12.8,50,8,Autumn
2019-10-15,Pune,36.9,43.4,2.6,6.4,50,2,Autumn
2019-10-16,Agra,37.0,100.0,1.2,14.1,200,5,Autumn
2019-10-17,Mumbai,24.8,57.3,2.7,7.4,100,11,Autumn
2019-10-18,Delhi,15.0,56.0,5.0,6.0,300,5,Autumn
2019-10-19,Kolkata,31.0,75.0,0.2,18.7,100,5,Autumn
2019-10-20,Indore,27.9,76.8,4.5,6.5,200,8,Autumn
2019-10-21,Ghaziabad,33.0,30.4,0.1,0.3,300,5,Autumn
2019-10-22,Vadodara,31.3,100.0,10.4,10.8,300,5,Autumn
2019-10-23,Kanpur,19.6,59.3,1.8,10.4,100,2,Autumn
2019-10-24,Hyderabad,18.7,80.2,2.5,4.2,200,2,Autumn
2019-10-25,Vadodara,44.0,50.1,1.0,13.1,200,5,Autumn
2019-10-26,Kolkata,15.0,79.9,2.0,15.8,150,2,Autumn
2019-10-27,Chennai,25.8,75.5,18.2,14.9,200,11,Autumn
2019-10-28,Ahmedabad,30.1,46.9,3.4,3.3,300,5,Autumn
2019-10-29,Bangalore,36.3,52.4,4.5,14.8,100,11,Autumn
2019-10-30,Pune,17.3,54.2,2.5,7.1,200,8,Autumn
2019-10-31,Bhopal,21.9,65.8,3.4,3.4,150,5,Autumn
2019-11-01,Patna,25.0,64.1,2.4,10.5,200,11,Autumn
2019-11-02,Vadodara,27.4,97.1,0.8,6.1,300,8,Autumn
2019-11-03,Kanpur,15.0,91.4,3.3,4.2,100,2,Autumn
2019-11-04,Ghaziabad,45.0,62.7,3.2,8.1,150,2,Autumn
2019-11-05,Chennai,26.3,47.7,6.6,9.0,150,2,Autumn
2019-11-06,Mumbai,38.7,62.3,3.5,8.0,300,5,Autumn
2019-11-07,Kanpur,17.5,79.4,3.4,12.6,50,8,Autumn
2019-11-08,Vadodara,28.2,91.1,17.4,6.3,50,11,Autumn
2019-11-09,Kanpur,22.8,92.8,1.9,0.3,200,8,Autumn
2019-11-10,Ghaziabad,17.1,85.2,0.1,11.8,200,11,Autumn
2019-11-11,Chennai,38.5,71.2,7.6,5.3,200,2,Autumn
2019-11-12,Ludhiana,20.3,72.8,0.4,7.4,200,11,Autumn
2019-11-13,Mumbai,36.0,82.4,0.3,13.8,200,8,Autumn
2019-11-14,Kolkata,33.1,45.4,1.8,4.2,200,5,Autumn
2019-11-15,Delhi,39.5,78.4,0.3,17.6,150,5,Autumn
2019-11-16,Vadodara,30.2,23.6,0.9,8.8,200,2,Autumn
2019-11-17,Pune,28.3,65.3,22.5,5.5,200,11,Autumn
2019-11-18,Agra,42.3,77.9,1.8,16.0,150,11,Autumn
2019-11-19,Mumbai,31.5,83.1,1.2,7.0,200,11,Autumn
2019-11-20,Nagpur,16.4,62.0,6.9,6.6,50,2,Autumn
2019-11-21,Ahmedabad,40.5,63.9,6.2,3.0,200,11,Autumn
2019-11-22,Jaipur,32.5,56.1,0.2,6.0,100,5,Autumn
2019-11-23,Agra,32.1,49.7,7.4,10.0,200,5,Autumn
2019-11-24,Agra,45.0,47.5,3.3,16.6,50,8,Autumn
2019-11-25,Kanpur,33.1,85.5,1.5,7.9,50,8,Autumn
2019-11-26,Bhopal,15.3,100.0,1.7,11.0,50,11,Autumn
2019-11-27,Pune,22.6,91.0,1.9,21.2,50,5,Autumn
2019-11-28,Ahmedabad,30.0,52.2,0.2,8.7,150,11,Autumn
2019-11-29,Kolkata,15.0,68.3,10.8,11.2,50,11,Autumn
2019-11-30,Ahmedabad,31.8,67.4,4.4,6.7,150,8,Autumn
2019-12-01,Nagpur,15.0,54.6,1.0,11.1,150,11,Winter
2019-12-02,Jaipur,21.4,60.0,1.9,5.7,100,5,Winter
2019-12-03,Jaipur,37.4,100.0,2.0,14.1,50,8,Winter
2019-12-04,Bhopal,31.4,48.6,2.2,-1.1,200,11,Winter
2019-12-05,Patna,15.0,32.2,3.3,4.5,50,5,Winter
2019-12-06,Ahmedabad,27.5,36.3,0.4,14.4,200,5,Winter
2019-12-07,Lucknow,29.9,99.7,2.9,9.7,200,11,Winter
2019-12-08,Bhopal,43.3,43.5,13.6,6.4,150,11,Winter
2019-12-09,Indore,27.0,39.1,6.0,21.9,100,11,Winter
2019-12-10,Mumbai,33.2,73.6,2.6,12.6,100,11,Winter
2019-12-11,Vadodara,33.2,97.7,1.0,15.6,100,11,Winter
2019-12-12,Bangalore,15.7,66.3,5.2,5.8,300,2,Winter
2019-12-13,Nagpur,23.2,78.5,5.5,15.3,200,8,Winter
2019-12-14,Vadodara,15.0,41.2,5.5,7.5,100,2,Winter
2019-12-15,Patna,35.2,36.0,5.4,10.7,200,5,Winter
2019-12-16,Delhi,35.0,91.2,6.8,3.2,100,5,Winter
2019-12-17,Patna,30.4,46.4,7.2,11.3,300,2,Winter
2019-12-18,Vadodara,18.9,73.7,20.9,10.2,50,5,Winter
2019-12-19,Nagpur,26.2,76.0,9.3,3.9,100,2,Winter
2019-12-20,Agra,29.0,84.3,1.4,16.1,50,2,Winter
2019-12-21,Mumbai,20.9,90.9,0.7,15.7,150,8,Winter
2019-12-22,Surat,24.7,58.4,1.1,19.6,50,11,Winter
2019-12-23,Indore,21.1,69.5,0.5,9.9,50,2,Winter
2019-12-24,Lucknow,40.9,82.0,8.5,8.5,150,5,Winter
2019-12-25,Agra,32.8,80.1,1.9,12.5,150,5,Winter
2019-12-26,Surat,42.7,59.9,4.6,8.2,50,5,Winter
2019-12-27,Indore,39.8,43.1,10.4,3.1,100,8,Winter
2019-12-28,Bangalore,29.3,84.3,9.7,10.6,200,5,Winter
2019-12-29,Vadodara,34.6,41.3,4.5,8.7,200,2,Winter
2019-12-30,Kolkata,31.1,78.2,16.6,14.3,150,11,Winter
2019-12-31,Surat,36.7,35.7,2.9,12.8,100,5,Winter
2020-01-01,Ghaziabad,15.0,49.9,18.6,9.9,300,8,Winter
2020-01-02,Mumbai,15.0,80.8,0.1,10.3,300,2,Winter
2020-01-03,Ludhiana,28.2,63.2,6.2,13.2,300,11,Winter
2020-01-04,Bangalore,26.2,23.3,1.4,-1.3,100,2,Winter
2020-01-05,Patna,15.5,74.2,8.5,2.8,300,2,Winter
2020-01-06,Kolkata,18.3,82.0,21.5,6.4,300,8,Winter
2020-01-07,Patna,32.8,62.9,6.4,7.1,50,8,Winter
2020-01-08,Hyderabad,25.1,20.0,8.4,15.0,100,2,Winter
2020-01-09,Pune,29.9,71.3,1.0,12.7,200,8,Winter
2020-01-10,Agra,23.9,38.8,4.7,6.2,300,5,Winter
2020-01-11,Pune,45.0,84.0,5.7,1.6,100,2,Winter
2020-01-12,Vadodara,23.9,81.3,22.1,14.2,200,5,Winter
2020-01-13,Kolkata,24.2,77.7,5.3,16.6,100,11,Winter
2020-01-14,Pune,19.1,45.5,4.3,10.1,300,2,Winter
2020-01-15,Bangalore,40.9,92.2,7.4,5.6,150,2,Winter
2020-01-16,Kolkata,29.7,66.9,3.0,9.5,300,2,Winter
2020-01-17,Bangalore,39.3,69.1,3.0,15.2,300,2,Winter
2020-01-18,Nagpur,35.6,73.9,9.7,6.8,50,5,Winter
2020-01-19,Bhopal,33.5,63.3,5.5,11.8,100,8,Winter
2020-01-20,Bhopal,20.5,23.7,5.7,15.4,300,5,Winter
2020-01-21,Kanpur,24.5,63.8,5.9,11.4,100,8,Winter
2020-01-22,Vadodara,32.4,46.9,6.4,6.9,150,5,Winter
2020-01-23,Chennai,32.8,20.0,10.8,14.6,150,5,Winter
2020-01-24,Delhi,28.3,67.8,10.2,7.2,300,5,Winter
2020-01-25,Mumbai,26.7,63.8,8.4,11.0,100,8,Winter
2020-01-26,Lucknow,18.2,75.3,3.9,11.9,100,8,Winter
2020-01-27,Kolkata,24.5,76.9,6.2,14.4,300,2,Winter
2020-01-28,Lucknow,21.8,61.0,1.7,7.3,50,2,Winter
2020-01-29,Surat,20.8,26.7,14.1,12.0,300,8,Winter
2020-01-30,Surat,35.2,57.7,2.7,10.5,300,2,Winter
2020-01-31,Vadodara,15.0,56.5,2.3,6.1,200,11,Winter
2020-02-01,Surat,17.9,21.6,3.6,-5.2,150,8,Winter
2020-02-02,Bangalore,31.9,78.9,4.9,14.3,300,11,Winter
2020-02-03,Chennai,26.5,76.7,1.0,-1.3,200,5,Winter
2020-02-04,Bhopal,40.4,66.2,7.6,20.3,150,5,Winter
2020-02-05,Hyderabad,31.7,52.6,3.4,15.5,200,2,Winter
2020-02-06,Hyderabad,18.4,54.2,12.3,13.3,300,8,Winter
2020-02-07,Pune,24.0,60.7,17.4,10.5,150,11,Winter
2020-02-08,Nagpur,24.7,89.7,0.1,2.1,100,8,Winter
2020-02-09,Kolkata,33.7,61.4,0.3,11.5,200,2,Winter
2020-02-10,Ahmedabad,40.9,85.5,9.7,15.9,300,8,Winter
2020-02-11,Patna,25.8,93.3,16.4,11.1,200,5,Winter
2020-02-12,Agra,39.9,47.8,10.8,8.2,200,5,Winter
2020-02-13,Jaipur,35.6,51.0,6.7,13.2,200,11,Winter
2020-02-14,Indore,37.7,57.3,12.9,12.7,200,5,Winter
2020-02-15,Surat,27.9,70.6,10.8,5.5,150,5,Winter
2020-02-16,Indore,22.7,67.4,0.4,9.3,100,5,Winter
2020-02-17,Patna,25.3,64.5,2.1,4.0,150,8,Winter
2020-02-18,Agra,29.2,71.6,14.8,10.9,100,2,Winter
2020-02-19,Bhopal,24.7,20.0,16.1,5.6,200,2,Winter
2020-02-20,Jaipur,24.1,100.0,1.3,9.8,50,11,Winter
2020-02-21,Ghaziabad,27.0,75.0,3.7,9.0,100,2,Winter
2020-02-22,Kanpur,34.8,50.7,0.4,11.8,200,8,Winter
2020-02-23,Ahmedabad,38.7,72.8,3.1,3.6,50,5,Winter
2020-02-24,Lucknow,28.4,100.0,4.1,-2.0,50,8,Winter
2020-02-25,Mumbai,15.0,43.9,8.0,11.6,200,2,Winter
2020-02-26,Ludhiana,30.9,68.1,4.4,10.1,300,8,Winter
2020-02-27,Lucknow,22.7,52.1,2.8,10.6,100,11,Winter
2020-02-28,Hyderabad,30.5,52.3,11.0,21.1,100,2,Winter
2020-02-29,Indore,29.4,64.9,1.9,24.4,200,11,Winter
2020-03-01,Ahmedabad,45.0,56.6,2.2,11.1,100,2,Summer
2020-03-02,Agra,17.3,27.0,2.2,10.3,150,5,Summer
2020-03-03,Ghaziabad,30.0,85.4,0.1,13.7,300,11,Summer
2020-03-04,Pune,21.9,68.7,2.4,13.6,100,11,Summer
2020-03-05,Kanpur,26.5,67.9,5.1,20.0,200,5,Summer
2020-03-06,Chennai,42.1,47.4,5.1,8.8,100,11,Summer
2020-03-07,Pune,40.5,42.3,20.8,7.5,200,2,Summer
2020-03-08,Jaipur,15.5,56.9,7.0,18.0,100,5,Summer
2020-03-09,Nagpur,22.5,64.3,2.2,-0.1,200,8,Summer
2020-03-10,Kanpur,23.4,66.6,2.0,9.5,100,2,Summer
2020-03-11,Kanpur,24.7,97.9,1.5,7.9,300,11,Summer
2020-03-12,Surat,27.3,82.5,2.5,11.3,300,8,Summer
2020-03-13,Pune,30.1,98.0,4.6,11.5,50,2,Summer
2020-03-14,Bangalore,43.9,77.8,5.1,5.7,50,8,Summer
2020-03-15,Agra,23.2,72.3,0.6,7.8,200,5,Summer
2020-03-16,Agra,15.1,95.7,4.3,15.2,200,2,Summer
2020-03-17,Indore,21.0,100.0,1.3,16.6,150,8,Summer
2020-03-18,Bangalore,42.6,66.7,4.8,10.2,150,8,Summer
2020-03-19,Kolkata,18.3,53.1,4.0,6.1,50,11,Summer
2020-03-20,Hyderabad,17.9,24.1,1.6,14.1,100,11,Summer
2020-03-21,Delhi,27.2,59.7,0.7,6.0,150,8,Summer
2020-03-22,Lucknow,40.4,97.9,0.5,10.5,50,8,Summer
2020-03-23,Hyderabad,33.5,65.3,2.0,15.4,100,2,Summer
2020-03-24,Delhi,26.5,76.5,1.4,9.8,300,5,Summer
2020-03-25,Nagpur,21.6,71.8,5.1,11.0,100,11,Summer
2020-03-26,Kanpur,29.3,50.7,0.2,11.4,100,11,Summer
2020-03-27,Patna,19.6,78.3,0.8,5.7,50,2,Summer
2020-03-28,Bhopal,26.3,59.1,6.6,13.4,300,5,Summer
2020-03-29,Indore,15.6,49.5,7.2,14.0,150,11,Summer
2020-03-30,Indore,27.3,34.0,4.3,6.0,200,11,Summer
2020-03-31,Delhi,20.8,66.3,12.2,14.2,100,5,Summer
2020-04-01,Delhi,38.4,91.2,4.1,7.8,200,2,Summer
2020-04-02,Indore,15.0,72.3,4.6,5.8,100,5,Summer
2020-04-03,Kanpur,19.9,66.0,3.1,5.2,300,11,Summer
2020-04-04,Ghaziabad,28.8,82.0,2.4,3.8,100,5,Summer
2020-04-05,Chennai,15.0,39.7,0.9,13.3,50,11,Summer
2020-04-06,Ludhiana,33.9,100.0,16.0,7.0,100,8,Summer
2020-04-07,Pune,15.0,66.8,6.1,8.4,100,5,Summer
2020-04-08,Bhopal,21.2,49.8,1.0,6.8,50,2,Summer
2020-04-09,Bhopal,31.7,49.2,6.6,18.4,50,11,Summer
2020-04-10,Nagpur,40.9,40.0,9.5,13.9,300,5,Summer
2020-04-11,Chennai,20.3,61.6,4.3,3.2,100,11,Summer
2020-04-12,Indore,21.0,82.9,10.8,17.1,50,5,Summer
2020-04-13,Delhi,28.2,71.0,6.1,17.4,100,5,Summer
2020-04-14,Ludhiana,27.4,46.9,3.7,15.3,50,8,Summer
2020-04-15,Vadodara,27.4,57.4,0.2,10.1,50,5,Summer
2020-04-16,Mumbai,32.8,65.6,6.7,11.3,100,11,Summer
2020-04-17,Bhopal,24.0,89.7,0.4,3.4,150,11,Summer
2020-04-18,Bangalore,17.4,35.6,0.1,18.4,100,11,Summer
2020-04-19,Chennai,21.3,99.9,7.0,11.8,300,8,Summer
2020-04-20,Ghaziabad,43.4,50.0,3.6,11.1,50,8,Summer
2020-04-21,Nagpur,23.5,47.2,16.9,16.8,100,2,Summer
2020-04-22,Kolkata,26.1,39.3,2.3,15.0,200,8,Summer
2020-04-23,Surat,39.1,100.0,7.1,5.3,50,8,Summer
2020-04-24,Kolkata,26.6,62.9,3.5,8.8,50,8,Summer
2020-04-25,Pune,24.2,81.3,9.3,12.2,150,5,Summer
2020-04-26,Surat,28.6,60.6,9.4,2.6,100,11,Summer
2020-04-27,Pune,32.1,49.4,2.7,5.9,50,8,Summer
2020-04-28,Agra,31.1,100.0,1.2,6.7,300,8,Summer
2020-04-29,Bhopal,35.6,57.7,4.1,7.7,50,11,Summer
2020-04-30,Bhopal,25.9,28.2,3.5,11.1,100,8,Summer
2020-05-01,Mumbai,26.7,61.2,10.0,3.6,200,11,Summer
2020-05-02,Patna,30.9,40.7,4.5,14.2,100,2,Summer
2020-05-03,Chennai,34.1,66.7,3.0,11.3,300,8,Summer
2020-05-04,Lucknow,27.4,58.6,4.3,14.4,150,5,Summer
2020-05-05,Bangalore,23.7,52.1,3.0,8.5,150,8,Summer
2020-05-06,Jaipur,45.0,50.8,1.0,4.3,150,5,Summer
2020-05-07,Jaipur,31.2,59.5,1.8,9.6,50,11,Summer
2020-05-08,Hyderabad,21.4,65.2,2.9,18.7,100,8,Summer
2020-05-09,Kanpur,41.1,83.7,4.2,11.0,200,2,Summer
2020-05-10,Ghaziabad,40.6,69.1,5.8,4.6,200,8,Summer
2020-05-11,Ghaziabad,30.3,44.6,9.4,11.5,100,11,Summer
2020-05-12,Agra,25.0,66.9,0.0,10.1,200,5,Summer
2020-05-13,Mumbai,17.5,59.2,0.4,8.5,300,5,Summer
2020-05-14,Kolkata,34.7,67.5,4.8,10.6,200,2,Summer
2020-05-15,Nagpur,29.1,42.8,2.3,8.7,100,8,Summer
2020-05-16,Lucknow,22.2,50.9,2.7,13.5,100,8,Summer
2020-05-17,Nagpur,15.0,69.4,7.0,4.4,150,11,Summer
2020-05-18,Indore,25.9,53.9,1.7,2.0,100,2,Summer
2020-05-19,Jaipur,29.2,65.2,5.5,11.4,200,11,Summer
2020-05-20,Delhi,31.2,61.1,1.5,1.6,300,5,Summer
2020-05-21,Patna,27.0,54.1,17.1,17.9,50,2,Summer
2020-05-22,Ahmedabad,22.1,35.5,8.0,15.8,300,8,Summer
2020-05-23,Delhi,27.1,35.7,0.8,7.1,100,8,Summer
2020-05-24,Nagpur,29.3,46.2,3.6,5.9,300,11,Summer
2020-05-25,Indore,20.2,96.0,3.7,8.1,300,5,Summer
2020-05-26,Vadodara,23.2,89.9,1.2,11.6,50,11,Summer
2020-05-27,Jaipur,24.2,92.4,18.9,0.1,50,8,Summer
2020-05-28,Mumbai,41.7,82.4,0.4,2.2,100,8,Summer
2020-05-29,Kolkata,37.0,92.8,5.6,3.0,200,8,Summer
2020-05-30,Nagpur,23.5,50.6,2.2,10.7,100,11,Summer
2020-05-31,Nagpur,25.0,88.3,19.3,10.8,200,8,Summer
2020-06-01,Mumbai,31.7,42.6,5.3,11.4,150,2,Monsoon
2020-06-02,Agra,17.7,84.2,1.0,12.5,50,2,Monsoon
2020-06-03,Hyderabad,25.4,67.5,4.7,6.4,100,5,Monsoon
2020-06-04,Ahmedabad,41.7,58.8,6.5,3.0,100,2,Monsoon
2020-06-05,Bhopal,32.5,49.1,16.0,6.4,100,8,Monsoon
2020-06-06,Delhi,24.7,78.8,2.0,8.3,300,2,Monsoon
2020-06-07,Delhi,17.7,52.4,8.5,9.5,150,5,Monsoon
2020-06-08,Indore,35.1,85.2,6.3,12.9,100,5,Monsoon
2020-06-09,Mumbai,38.9,60.8,1.2,13.1,100,11,Monsoon
2020-06-10,Bangalore,19.3,20.0,7.6,7.9,50,5,Monsoon
2020-06-11,Bhopal,26.0,59.7,5.4,7.0,200,8,Monsoon
2020-06-12,Ghaziabad,41.8,82.6,3.4,7.1,100,5,Monsoon
2020-06-13,Nagpur,26.0,78.9,1.1,9.9,100,2,Monsoon
2020-06-14,Hyderabad,30.3,20.0,8.3,15.4,200,5,Monsoon
2020-06-15,Patna,34.6,63.1,1.1,6.4,300,5,Monsoon
2020-06-16,Jaipur,20.9,81.7,1.8,3.0,150,8,Monsoon
2020-06-17,Chennai,19.4,74.4,1.1,15.4,50,5,Monsoon
2020-06-18,Chennai,31.4,56.6,10.1,7.4,50,11,Monsoon
2020-06-19,Indore,45.0,41.9,9.8,7.7,100,11,Monsoon
2020-06-20,Ludhiana,23.7,61.3,0.8,17.4,150,5,Monsoon
2020-06-21,Ahmedabad,38.4,63.9,1.7,14.6,50,8,Monsoon
2020-06-22,Indore,26.2,29.1,5.5,9.5,300,2,Monsoon
2020-06-23,Indore,28.9,50.4,1.6,7.6,50,11,Monsoon
2020-06-24,Lucknow,21.4,42.3,15.9,13.7,100,11,Monsoon
2020-06-25,Agra,43.6,100.0,16.8,10.7,100,8,Monsoon
2020-06-26,Chennai,28.4,66.1,1.0,9.9,300,5,Monsoon
2020-06-27,Agra,33.5,78.7,6.7,4.9,200,2,Monsoon
